Class,Subdivision,Order,Family,Genus,Species,spp,Subpop.,Total,Infected,Pool.Size,Bacterium,Paper,AT,id
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,abbreviata,Polyrhachisabbreviata,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisabbreviata10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,ammon,Polyrhachisammon,Camponotini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisammon11Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,argentosa,Polyrhachisargentosa,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisargentosa10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,argentosa,Polyrhachisargentosa,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisargentosa10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,aurea,Polyrhachisaurea,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisaurea10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,australis,Polyrhachisaustralis,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisaustralis10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,australis,Polyrhachisaustralis,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisaustralis10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,barretti,Polyrhachisbarretti,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisbarretti10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,brevinoda,Polyrhachisbrevinoda,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisbrevinoda10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,brevinoda,Polyrhachisbrevinoda,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisbrevinoda20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,cleopatra,Polyrhachiscleopatra,Camponotini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachiscleopatra11Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,cupreata,Polyrhachiscupreata,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachiscupreata10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,cupreata,Polyrhachiscupreata,NA,4,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachiscupreata40Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,delecta,Polyrhachisdelecta,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisdelecta20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,flavibasis,Polyrhachisflavibasis,Camponotini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisflavibasis11Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,foreli,Polyrhachisforeli,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisforeli10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,foreli,Polyrhachisforeli,NA,5,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisforeli50Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,hookeri,Polyrhachishookeri,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachishookeri10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,mackayi,Polyrhachismackayi,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachismackayi10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,mackayi,Polyrhachismackayi,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachismackayi20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,monteithi,Polyrhachismonteithi,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachismonteithi10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,monteithi,Polyrhachismonteithi,NA,3,1,1,Wolbachia,Kautz13,terrestrial,Polyrhachismonteithi31Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,ornata,Polyrhachisornata,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisornata10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,ornata,Polyrhachisornata,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisornata10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,robsoni,Polyrhachisrobsoni,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisrobsoni10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,robsoni,Polyrhachisrobsoni,NA,8,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisrobsoni80Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,rufifemur,Polyrhachisrufifemur,Camponotini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisrufifemur11Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,rufifemur,Polyrhachisrufifemur,NA,2,2,1,Wolbachia,Kautz13,terrestrial,Polyrhachisrufifemur22Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,schenkii,Polyrhachisschenkii,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Polyrhachisschenkii11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,schoopae,Polyrhachisschoopae,NA,2,1,1,Wolbachia,Kautz13,terrestrial,Polyrhachisschoopae21Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,senilis,Polyrhachissenilis,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachissenilis10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,senilis,Polyrhachissenilis,NA,12,2,1,Wolbachia,Kautz13,terrestrial,Polyrhachissenilis122Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sokolova,Polyrhachissokolova,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissokolova10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sokolova,Polyrhachissokolova,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachissokolova10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachissp.10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachissp.10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachissp.10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Polyrhachissp.11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,sp.,Polyrhachissp.,Camponotini,1,1,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachissp.11Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,thais,Polyrhachisthais,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Polyrhachisthais11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,trapezoidea,Polyrhachistrapezoidea,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachistrapezoidea10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,tubifera,Polyrhachistubifera,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Polyrhachistubifera11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,turneri,Polyrhachisturneri,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Polyrhachisturneri10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Polyrhachis,turneri,Polyrhachisturneri,Camponotini,1,0,1,Wolbachia,Russell12_Russell09,terrestrial,Polyrhachisturneri10Russell12_Russell09
Insecta,Endopterygota,Hymenoptera,Braconidae,Praon,abjectum,Praonabjectum,NA,1,0,1,Wolbachia,West98,terrestrial,Praonabjectum10West98
Insecta,Endopterygota,Hymenoptera,Braconidae,Praon,dorsale,Praondorsale,NA,1,0,1,Wolbachia,West98,terrestrial,Praondorsale10West98
Insecta,Endopterygota,Hymenoptera,Braconidae,Praon,sp.,Praonsp.,NA,1,0,1,Wolbachia,ZchoriFein04,terrestrial,Praonsp.10ZchoriFein04
Insecta,Endopterygota,Hymenoptera,Braconidae,Praon,volucre,Praonvolucre,NA,1,0,1,Wolbachia,West98,terrestrial,Praonvolucre10West98
Insecta,Endopterygota,Hymenoptera,Evaniidae,Prosevania,sp.,Prosevaniasp.,NA,1,1,1,Wolbachia,Kittayapong03,terrestrial,Prosevaniasp.11Kittayapong03
Insecta,Endopterygota,Hymenoptera,Agaonidae,Pseudidarnes,sp.,Pseudidarnessp.,NA,2,0,1,Wolbachia,Ahmed13,terrestrial,Pseudidarnessp.20Ahmed13
Insecta,Endopterygota,Hymenoptera,Agaonidae,Pseudidarnes,sp.,Pseudidarnessp.,NA,2,0,1,Wolbachia,Haine05,terrestrial,Pseudidarnessp.20Haine05
Insecta,Endopterygota,Hymenoptera,Agaonidae,Pseudidarnes,sp.,Pseudidarnessp.,NA,5,0,1,Wolbachia,Ahmed13,terrestrial,Pseudidarnessp.50Ahmed13
Insecta,Endopterygota,Hymenoptera,Agaonidae,Pseudidarnes,sp.,Pseudidarnessp.,NA,5,0,1,Wolbachia,Haine05,terrestrial,Pseudidarnessp.50Haine05
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,apache,Pseudomyrmexapache,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexapache10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,concolor,Pseudomyrmexconcolor,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexconcolor10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,dendroicus,Pseudomyrmexdendroicus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexdendroicus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,dendroicus,Pseudomyrmexdendroicus,NA,6,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexdendroicus60Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,ejectus,Pseudomyrmexejectus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexejectus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatulus,Pseudomyrmexelongatulus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatulus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatus,Pseudomyrmexelongatus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatus,Pseudomyrmexelongatus,NA,1,0,5,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatus,Pseudomyrmexelongatus,NA,1,0,5,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatus,Pseudomyrmexelongatus,NA,1,0,5,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatus,Pseudomyrmexelongatus,NA,1,0,5,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,elongatus,Pseudomyrmexelongatus,NA,1,0,5,Wolbachia,Kautz13,terrestrial,Pseudomyrmexelongatus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,ferrugineus,Pseudomyrmexferrugineus,NA,13,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexferrugineus130Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,filiformis,Pseudomyrmexfiliformis,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexfiliformis11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,flavicornis,Pseudomyrmexflavicornis,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexflavicornis10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,godmani,Pseudomyrmexgodmani,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexgodmani10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,gracilis,Pseudomyrmexgracilis,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexgracilis10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,gracilis,Pseudomyrmexgracilis,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexgracilis20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,gracilis,Pseudomyrmexgracilis,NA,2,0,2,Wolbachia,Kautz13,terrestrial,Pseudomyrmexgracilis20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,gracilis,Pseudomyrmexgracilis,NA,5,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexgracilis50Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,gracilis,Pseudomyrmexgracilis,NA,6,0,3,Wolbachia,Kautz13,terrestrial,Pseudomyrmexgracilis60Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,haytianus,Pseudomyrmexhaytianus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexhaytianus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,insuavis,Pseudomyrmexinsuavis,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexinsuavis10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,major,Pseudomyrmexmajor,NA,8,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexmajor80Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,malignus,Pseudomyrmexmalignus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexmalignus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,mixtecus,Pseudomyrmexmixtecus,NA,3,1,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexmixtecus31Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,nigrocinctus,Pseudomyrmexnigrocinctus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexnigrocinctus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,nigropilosus,Pseudomyrmexnigropilosus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexnigropilosus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,nigropilosus,Pseudomyrmexnigropilosus,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexnigropilosus20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,pallidus,Pseudomyrmexpallidus,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexpallidus10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,penetrator,Pseudomyrmexpenetrator,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexpenetrator10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,peperi,Pseudomyrmexpeperi,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexpeperi10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,peperi,Pseudomyrmexpeperi,NA,6,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexpeperi60Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,perbosci,Pseudomyrmexperbosci,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexperbosci10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,salvini,Pseudomyrmexsalvini,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsalvini20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,satanicus,Pseudomyrmexsatanicus,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsatanicus11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,seminole,Pseudomyrmexseminole,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexseminole10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,seminole,Pseudomyrmexseminole,NA,1,0,5,Wolbachia,Kautz13,terrestrial,Pseudomyrmexseminole10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,seminole,Pseudomyrmexseminole,NA,2,0,3,Wolbachia,Kautz13,terrestrial,Pseudomyrmexseminole20Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,nr._eduardi,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,sp.,Pseudomyrmexsp.,NA,1,1,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexsp.11Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,spinicola,Pseudomyrmexspinicola,NA,1,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmexspinicola10Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,tenuis,Pseudomyrmextenuis,NA,3,1,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmextenuis31Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,termitarius,Pseudomyrmextermitarius,NA,3,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmextermitarius30Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Pseudomyrmex,triplaridis,Pseudomyrmextriplaridis,NA,2,0,1,Wolbachia,Kautz13,terrestrial,Pseudomyrmextriplaridis20Kautz13
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,humilis,Psyttaliahumilis,NA,1,0,1,Wolbachia,ZchoriFein04,terrestrial,Psyttaliahumilis10ZchoriFein04
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,lounsburyi,Psyttalialounsburyi,NA,25,13,1,Wolbachia,CheyppeBuchmann11,terrestrial,Psyttalialounsburyi2513CheyppeBuchmann11
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,lounsburyi,Psyttalialounsburyi,NA,25,24,1,Wolbachia,CheyppeBuchmann11,terrestrial,Psyttalialounsburyi2524CheyppeBuchmann11
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,lounsburyi,Psyttalialounsburyi,NA,25,25,1,Wolbachia,CheyppeBuchmann11,terrestrial,Psyttalialounsburyi2525CheyppeBuchmann11
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,lounsburyi,Psyttalialounsburyi,NA,25,25,1,Wolbachia,CheyppeBuchmann11,terrestrial,Psyttalialounsburyi2525CheyppeBuchmann11
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,lounsburyi,Psyttalialounsburyi,NA,28,28,1,Wolbachia,CheyppeBuchmann11,terrestrial,Psyttalialounsburyi2828CheyppeBuchmann11
Insecta,Endopterygota,Hymenoptera,Braconidae,Psyttalia,lounsburyi,Psyttalialounsburyi,NA,7,7,1,Wolbachia,CheyppeBuchmann11,terrestrial,Psyttalialounsburyi77CheyppeBuchmann11
Insecta,Endopterygota,Hymenoptera,Vespidae,Ropalidia,cyathiformis,Ropalidiacyathiformis,NA,4,0,1,Wolbachia,Kittayapong03,terrestrial,Ropalidiacyathiformis40Kittayapong03
Insecta,Endopterygota,Hymenoptera,Vespidae,Ropalidia,sp.,Ropalidiasp.,NA,1,0,1,Wolbachia,Kittayapong03,terrestrial,Ropalidiasp.10Kittayapong03
Insecta,Endopterygota,Hymenoptera,Sphecidae,Sceliphron,caementarium,Sceliphroncaementarium,NA,3,0,1,Wolbachia,Duron08,terrestrial,Sceliphroncaementarium30Duron08
Insecta,Endopterygota,Hymenoptera,Sphecidae,Sceliphron,madraspatanum,Sceliphronmadraspatanum,NA,1,0,1,Wolbachia,Kittayapong03,terrestrial,Sceliphronmadraspatanum10Kittayapong03
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,geminata,Solenopsisgeminata,NA,5,1,1,Wolbachia,Kautz13,terrestrial,Solenopsisgeminata51Kautz13
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,10,8,1,Wolbachia,Shoemaker03,terrestrial,Solenopsisinvicta108Shoemaker03
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,1,0,1,Wolbachia,Bouwma06,terrestrial,Solenopsisinvicta10Bouwma06
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,1,0,1,Wolbachia,Bouwma06,terrestrial,Solenopsisinvicta10Bouwma06
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,11,3,1,Wolbachia,Bouwma11,terrestrial,Solenopsisinvicta113Bouwma11
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,1,1,1,Wolbachia,Shoemaker00,terrestrial,Solenopsisinvicta11Shoemaker00
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,1,1,1,Wolbachia,Shoemaker00,terrestrial,Solenopsisinvicta11Shoemaker00
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,132,79,1,Wolbachia,Ahrens05,terrestrial,Solenopsisinvicta13279Ahrens05
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,18,3,1,Wolbachia,Bouwma11,terrestrial,Solenopsisinvicta183Bouwma11
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,20,20,1,Wolbachia,Shoemaker00,terrestrial,Solenopsisinvicta2020Shoemaker00
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,2,2,1,Wolbachia,Shoemaker00,terrestrial,Solenopsisinvicta22Shoemaker00
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,25,0,1,Wolbachia,Bouwma06,terrestrial,Solenopsisinvicta250Bouwma06
Insecta,Endopterygota,Hymenoptera,Formicidae,Solenopsis,invicta,Solenopsisinvicta,NA,25,13,1,Wolbachia,Shoemaker03,terrestrial,Solenopsisinvicta2513Shoemaker03
