Class,Subdivision,Order,Family,Genus,Species,Subpop.,spp,Total,Infected,Pool Size,Bacterium,Paper
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,6,0,1,Rickettsia,Reeves12b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,10,0,1,Rickettsia,Reeves12b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,1,1,10,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,1,1,6,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,1,0,7,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,15,3,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,35,9,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Canis_familiaris,Ctenocephalidesfelis,1,1,10,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,cats_and_dogs,Ctenocephalidesfelis,68,18,1,Rickettsia,Blanco06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,cats_and_dogs,Ctenocephalidesfelis,500,85,1,Rickettsia,Gilles08a
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,cats_and_dogs,Ctenocephalidesfelis,96,14,1,Rickettsia,Kelly04
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,cats_and_dogs,Ctenocephalidesfelis,78,34,1,Rickettsia,Nogueras11
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,cats_and_dogs,Ctenocephalidesfelis,60,10,1,Rickettsia,Shaw04
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Cats_dogs_and_humans,Ctenocephalidesfelis,42,0,1,Rickettsia,Roucher12
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Cats_dogs_and_humans,Ctenocephalidesfelis,6,0,1,Rickettsia,Roucher12
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,72,29,1,Rickettsia,Horta06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,42,12,1,Rickettsia,Horta06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,19,10,1,Rickettsia,Kernif12
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,7,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,4,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,3,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,11,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,2,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,6,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,6,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,8,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,1,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,8,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,1,1,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,5,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,5,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,1,0,4,Rickettsia,Marquez02
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,felis,Ctenocephalidesfelis,3,1,1,Rickettsia,Varagnol09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,29,6,1,Rickettsia,Alves09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,1,0,1,Rickettsia,Capelli09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,9,2,1,Rickettsia,Capelli09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,39,5,1,Rickettsia,Capelli09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,17,6,1,Rickettsia,Capelli09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,8,0,1,Rickettsia,Capelli09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,104,17,1,Rickettsia,Mba11
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,1,0,1,Rickettsia,Reeves12b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,5,0,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,1,1,12,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,3,0,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,3,1,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,6,0,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Felis_catus,Ctenocephalidesfelis,2,0,1,Rickettsia,Tsai09
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,Homo_sapiens,Ctenocephalidesfelis,4,0,1,Rickettsia,Reeves12b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,33,2,1,Rickettsia,Blair04
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,1,1,1,Wolbachia,Dittmar04
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,37,5,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,15,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,23,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,45,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,6,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,25,12,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,9,5,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,40,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,15,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,20,0,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,31,2,1,Rickettsia,Gilles08b
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,206,56,1,Wolbachia,Gorham03
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,312,48,1,Wolbachia,Gorham03
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,21,1,1,Wolbachia,Gorham03
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,7,4,1,Wolbachia,Gorham03
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,114,22,1,Rickettsia,Kelly05
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,57,11,1,Rickettsia,Kelly10
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,32,1,1,Rickettsia,Kelly10
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,30,21,1,Rickettsia,Labruna07a
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,1,1,12,Rickettsia,Lledo10
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,1,1,1,Rickettsia,Lledo10
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,64,9,1,Rickettsia,Psaroulaki06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,61,2,1,Rickettsia,Psaroulaki06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,77,2,1,Rickettsia,Psaroulaki06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,48,1,1,Rickettsia,Psaroulaki06
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,14,14,1,Rickettsia,Reeves05
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,4,4,1,Rickettsia,Reeves05
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,1,1,1,Rickettsia,Reeves05
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,3,1,1,Rickettsia,Reeves12a
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,309,25,1,Rickettsia,Rolain03
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,309,55,1,Wolbachia,Rolain03
insecta,Endopterygota,siphonaptera,Pulicidae,Ctenocephalides,felis,NA,Ctenocephalidesfelis,1,1,1,Rickettsia,Rolain05
