"","Class","Subdivision","Order","Family","Genus","Species","spp","Subpop.","Total","Infected","Pool.Size","Bacterium","Paper","AT","id","ATcode"
"1463","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1464","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1465","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1466","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1467","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1468","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1469","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1470","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1471","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1472","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1473","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1474","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1475","Insecta","Endopterygota","Diptera","Drosophilidae","Mycodrosophila","sp.","Mycodrosophilasp.",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Mycodrosophilasp.10Bennett12",0
"1476","Insecta","Endopterygota","Diptera","Dolichopodidae","Nematoproctus","distendens","Nematoproctusdistendens",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Nematoproctusdistendens10Martin13",0
"1477","Insecta","Endopterygota","Diptera","Muscidae","Neomyia","cornicina","Neomyiacornicina",NA,8,0,1,"Wolbachia","Duron08","terrestrial","Neomyiacornicina80Duron08",0
"1478","Insecta","Endopterygota","Lepidoptera","Nymphalidae","Eumaeus","sp.","Eumaeussp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Eumaeussp.10Werren95",0
"1479","Insecta","Endopterygota","Diptera","Scathophagidae","Neorthacheta","dissimilis","Neorthachetadissimilis",NA,1,1,1,"Wolbachia","Martin12","terrestrial","Neorthachetadissimilis11Martin12",0
"1480","Insecta","Endopterygota","Diptera","Tephritidae","Neotephritis","sp.","Neotephritissp.",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Neotephritissp.10Weeks03",0
"1481","Insecta","Endopterygota","Diptera","Neriidae","Nerius","sp.","Neriussp.",NA,1,1,1,"Wolbachia","Werren95","terrestrial","Neriussp.11Werren95",0
"1482","Insecta","Endopterygota","Diptera","Dolichopodidae","Neurigona","lineata","Neurigonalineata",NA,1,1,1,"Wolbachia","Martin13","terrestrial","Neurigonalineata11Martin13",0
"1483","Insecta","Endopterygota","Diptera","Dolichopodidae","Neurigona","pallida","Neurigonapallida",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Neurigonapallida10Martin13",0
"1484","Insecta","Endopterygota","Diptera","Dolichopodidae","Neurigona","quadrifasciata","Neurigonaquadrifasciata",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Neurigonaquadrifasciata10Martin13",0
"1485","Insecta","Endopterygota","Diptera","Dolichopodidae","Neurigona","quadrifasciata","Neurigonaquadrifasciata",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Neurigonaquadrifasciata10Martin13",0
"1486","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","flavicorne","Norellia(Norellisoma)flavicorne",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)flavicorne10Martin12",0
"1487","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","liturata","Norellia(Norellisoma)liturata",NA,1,1,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)liturata11Martin12",0
"1488","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","nervosa","Norellia(Norellisoma)nervosa",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)nervosa10Martin12",0
"1489","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","nervosa","Norellia(Norellisoma)nervosa",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)nervosa10Martin12",0
"1490","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","nervosa","Norellia(Norellisoma)nervosa",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)nervosa10Martin12",0
"1491","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","spinimana","Norellia(Norellisoma)spinimana",NA,1,1,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)spinimana11Martin12",0
"1492","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","striolata","Norellia(Norellisoma)striolata",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)striolata10Martin12",0
"1493","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia(Norellisoma)","striolata","Norellia(Norellisoma)striolata",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norellia(Norellisoma)striolata10Martin12",0
"1494","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia","mirusae","Norelliamirusae",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Norelliamirusae10Martin12",0
"1495","Insecta","Endopterygota","Diptera","Scathophagidae","Norellia","spinipes","Norelliaspinipes",NA,1,1,1,"Wolbachia","Martin12","terrestrial","Norelliaspinipes11Martin12",0
"1496","Insecta","Endopterygota","Diptera","Ephydridae","Notiphila","sp.","Notiphilasp.",NA,2,0,1,"Wolbachia","Kittayapong03","terrestrial","Notiphilasp.20Kittayapong03",0
"1497","Insecta","Endopterygota","Diptera","Dolichopodidae","Nr_Neoparentia","sp.","nr_Neoparentiasp.",NA,1,0,1,"Wolbachia","Martin13","terrestrial","nr_Neoparentiasp.10Martin13",0
"1498","Insecta","Endopterygota","Diptera","Dolichopodidae","Nr_Neoparentia","sp.","nr_Neoparentiasp.",NA,1,0,1,"Wolbachia","Martin13","terrestrial","nr_Neoparentiasp.10Martin13",0
"1499","Insecta","Endopterygota","Diptera","Dolichopodidae","Nr_Oedematopus","sp.","nr_Oedematopussp.",NA,1,1,1,"Wolbachia","Martin13","terrestrial","nr_Oedematopussp.11Martin13",0
"1500","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","jacobsoni","Culicoidesjacobsoni",NA,4,0,1,"Wolbachia","Nakamura09","aquatic","Culicoidesjacobsoni40Nakamura09",1
"1501","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","japonicus","Culicoidesjaponicus",NA,2,0,1,"Wolbachia","Nakamura09","aquatic","Culicoidesjaponicus20Nakamura09",1
"1502","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","kibunensis","Culicoideskibunensis",NA,2,0,1,"Wolbachia","Nakamura09","aquatic","Culicoideskibunensis20Nakamura09",1
"1503","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","lungchiensis","Culicoideslungchiensis",NA,10,0,1,"Wolbachia","Nakamura09","aquatic","Culicoideslungchiensis100Nakamura09",1
"1504","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","maculatus","Culicoidesmaculatus",NA,9,0,1,"Wolbachia","Nakamura09","aquatic","Culicoidesmaculatus90Nakamura09",1
"1505","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","matsuzawai","Culicoidesmatsuzawai",NA,2,0,1,"Wolbachia","Nakamura09","aquatic","Culicoidesmatsuzawai20Nakamura09",1
"1506","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","nipponensis","Culicoidesnipponensis",NA,3,0,1,"Wolbachia","Nakamura09","aquatic","Culicoidesnipponensis30Nakamura09",1
"1507","Insecta","Endopterygota","Diptera","Ephydridae","Ochthera","brevitibialis","Ochtherabrevitibialis",NA,5,0,1,"Wolbachia","Kittayapong03","terrestrial","Ochtherabrevitibialis50Kittayapong03",0
"1508","Insecta","Endopterygota","Diptera","Empididae","Oedalea","hybotina","Oedaleahybotina",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Oedaleahybotina10Martin13",0
"1509","Insecta","Endopterygota","Diptera","Empididae","Oedalea","tibialis","Oedaleatibialis",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Oedaleatibialis10Martin13",0
"1510","Insecta","Endopterygota","Diptera","Scathophagidae","Okeniella","caudata","Okeniellacaudata",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Okeniellacaudata10Martin12",0
"1511","Insecta","Endopterygota","Diptera","Dolichopodidae","Oncopygius","distans","Oncopygiusdistans",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Oncopygiusdistans10Martin13",0
"1512","Insecta","Endopterygota","Diptera","Cecidomyiidae","Orseolia","oryzae","Orseoliaoryzae",NA,1,1,1,"Wolbachia","Behera01","terrestrial","Orseoliaoryzae11Behera01",0
"1513","Insecta","Endopterygota","Diptera","Cecidomyiidae","Orseolia","oryzae","Orseoliaoryzae",NA,38,7,1,"Wolbachia","Kittayapong03","terrestrial","Orseoliaoryzae387Kittayapong03",0
"1514","Insecta","Endopterygota","Hymenoptera","Formicidae","Aenictus","dentatus","Aenictusdentatus","Aenictini",1,1,1,"Wolbachia","Russell12_Russell09","terrestrial","Aenictusdentatus11Russell12_Russell09",0
"1515","Insecta","Endopterygota","Diptera","Scathophagidae","Orthacheta","cornuta","Orthachetacornuta",NA,1,1,1,"Wolbachia","Martin12","terrestrial","Orthachetacornuta11Martin12",0
"1516","Insecta","Endopterygota","Diptera","Dolichopodidae","Ortochile","nigricoerulea","Ortochilenigricoerulea",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Ortochilenigricoerulea10Martin13",0
"1517","Insecta","Endopterygota","Diptera","Tachinidae","Palexorista","sp.","Palexoristasp.",NA,2,0,1,"Wolbachia","Kittayapong03","terrestrial","Palexoristasp.20Kittayapong03",0
"1518","Insecta","Endopterygota","Diptera","Panthophthalmidae","Panthophthalmus","tabinus","Panthophthalmustabinus",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Panthophthalmustabinus10Werren95",0
"1519","Insecta","Endopterygota","Diptera","Scathophagidae","Parallelomma","media","Parallelommamedia",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Parallelommamedia10Martin12",0
"1520","Insecta","Endopterygota","Diptera","Drosophilidae","Paramycodrosophila","pictifrons","Paramycodrosophilapictifrons",NA,1,0,1,"Wolbachia","Bennett12","terrestrial","Paramycodrosophilapictifrons10Bennett12",0
"1521","Insecta","Endopterygota","Diptera","Ceratopogonidae","Culicoides","ohmorii","Culicoidesohmorii",NA,4,0,1,"Wolbachia","Nakamura09","aquatic","Culicoidesohmorii40Nakamura09",1
"1522","Insecta","Endopterygota","Diptera","Dolichopodidae","Pelastoneurus","sp.","Pelastoneurussp.",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Pelastoneurussp.10Martin13",0
"1523","Insecta","Endopterygota","Diptera","Dolichopodidae","Peloropeodes","sp.","Peloropeodessp.",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Peloropeodessp.10Martin13",0
"1524","Insecta","Endopterygota","Diptera","Dolichopodidae","Peloropeodes","sp.","Peloropeodessp.",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Peloropeodessp.10Martin13",0
"1525","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","balcanicus","Phlebotomusbalcanicus",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomusbalcanicus10Parvizi13",0
"1526","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","brevis","Phlebotomusbrevis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomusbrevis10Parvizi13",0
"1527","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1528","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1529","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1530","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1531","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1532","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1533","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis10Parvizi13",0
"1534","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis20Parvizi13",0
"1535","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis20Parvizi13",0
"1536","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis30Parvizi13",0
"1537","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis30Parvizi13",0
"1538","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis30Parvizi13",0
"1539","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,4,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis40Parvizi13",0
"1540","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,4,2,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis42Parvizi13",0
"1541","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,5,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis50Parvizi13",0
"1542","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","chinensis","Phlebotomuschinensis",NA,6,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuschinensis60Parvizi13",0
"1543","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis10Parvizi13",0
"1544","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis30Parvizi13",0
"1545","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis30Parvizi13",0
"1546","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis30Parvizi13",0
"1547","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,5,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis50Parvizi13",0
"1548","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,6,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis60Parvizi13",0
"1549","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","halepensis","Phlebotomushalepensis",NA,7,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomushalepensis70Parvizi13",0
"1550","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii10Parvizi13",0
"1551","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii10Parvizi13",0
"1552","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii10Parvizi13",0
"1553","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii10Parvizi13",0
"1554","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii10Parvizi13",0
"1555","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,1,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii10Parvizi13",0
"1556","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii20Parvizi13",0
"1557","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii20Parvizi13",0
"1558","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii20Parvizi13",0
"1559","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii20Parvizi13",0
"1560","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,2,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii20Parvizi13",0
"1561","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii30Parvizi13",0
"1562","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,3,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii30Parvizi13",0
"1563","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,4,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii40Parvizi13",0
"1564","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,4,1,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii41Parvizi13",0
"1565","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,5,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii50Parvizi13",0
"1566","Insecta","Endopterygota","Diptera","Psychodidae","Phlebotomus","kandelakii","Phlebotomuskandelakii",NA,6,0,1,"Wolbachia","Parvizi13","terrestrial","Phlebotomuskandelakii60Parvizi13",0
